timestamp,source_ip,destination_ip,source_port,destination_port,protocol,packet_length
2025-04-01 10:10:59,10.30.202.5,140.82.114.21,59200,443,TCP,54
2025-04-01 10:10:59,140.82.114.21,10.30.202.5,443,59200,TCP,54
2025-04-01 10:10:59,140.82.114.21,10.30.202.5,443,59200,TCP,54
2025-04-01 10:10:59,10.30.203.151,224.0.0.251,5353,5353,UDP,85
2025-04-01 10:10:59,10.30.203.151,224.0.0.251,5353,5353,UDP,85
2025-04-01 10:10:59,10.30.202.237,224.0.0.252,49268,5355,UDP,60
2025-04-01 10:10:59,10.30.202.237,224.0.0.252,49268,5355,UDP,60
2025-04-01 10:10:59,10.30.202.237,224.0.0.252,65472,5355,UDP,60
2025-04-01 10:10:59,10.30.202.237,224.0.0.252,65472,5355,UDP,60
2025-04-01 10:10:59,10.30.202.237,224.0.0.252,58140,5355,UDP,60
2025-04-01 10:10:59,10.30.202.237,224.0.0.252,58140,5355,UDP,60
2025-04-01 10:10:59,10.30.202.237,224.0.0.252,57010,5355,UDP,60
2025-04-01 10:10:59,10.30.202.237,224.0.0.252,57010,5355,UDP,60
2025-04-01 10:10:59,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:10:59,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:10:59,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:10:59,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:10:59,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:10:59,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:10:59,10.30.202.237,224.0.0.252,65342,5355,UDP,66
2025-04-01 10:10:59,10.30.202.237,224.0.0.252,65342,5355,UDP,66
2025-04-01 10:10:59,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:10:59,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:10:59,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:10:59,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:10:59,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:10:59,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:10:59,10.30.202.123,224.0.0.22,0,0,Other,60
2025-04-01 10:10:59,10.30.202.123,224.0.0.22,0,0,Other,60
2025-04-01 10:10:59,10.30.204.72,10.30.207.255,137,137,UDP,92
2025-04-01 10:10:59,10.30.204.72,10.30.207.255,137,137,UDP,92
2025-04-01 10:10:59,10.30.203.151,224.0.0.251,5353,5353,UDP,85
2025-04-01 10:10:59,10.30.203.151,224.0.0.251,5353,5353,UDP,85
2025-04-01 10:11:00,10.30.202.128,239.255.255.250,60331,1900,UDP,212
2025-04-01 10:11:00,10.30.202.128,239.255.255.250,60331,1900,UDP,212
2025-04-01 10:11:00,10.30.202.76,224.0.0.251,5353,5353,UDP,83
2025-04-01 10:11:00,10.30.202.76,224.0.0.251,5353,5353,UDP,83
2025-04-01 10:11:00,10.30.202.56,10.30.207.255,137,137,UDP,92
2025-04-01 10:11:00,10.30.202.56,10.30.207.255,137,137,UDP,92
2025-04-01 10:11:00,10.30.204.126,224.0.0.251,5353,5353,UDP,959
2025-04-01 10:11:00,10.30.204.126,224.0.0.251,5353,5353,UDP,959
2025-04-01 10:11:00,10.30.202.28,224.0.0.251,5353,5353,UDP,529
2025-04-01 10:11:00,10.30.202.28,224.0.0.251,5353,5353,UDP,529
2025-04-01 10:11:00,10.30.203.0,255.255.255.255,17500,17500,UDP,176
2025-04-01 10:11:00,10.30.202.96,224.0.0.251,5353,5353,UDP,91
2025-04-01 10:11:00,10.30.203.0,10.30.207.255,17500,17500,UDP,176
2025-04-01 10:11:00,10.30.203.0,255.255.255.255,17500,17500,UDP,176
2025-04-01 10:11:00,10.30.200.139,224.0.0.251,5353,5353,UDP,141
2025-04-01 10:11:00,10.30.202.96,224.0.0.251,5353,5353,UDP,91
2025-04-01 10:11:00,10.30.203.0,10.30.207.255,17500,17500,UDP,176
2025-04-01 10:11:00,10.30.200.139,224.0.0.251,5353,5353,UDP,141
2025-04-01 10:11:00,10.30.202.237,224.0.0.252,65342,5355,UDP,66
2025-04-01 10:11:00,10.30.202.237,224.0.0.252,65342,5355,UDP,66
2025-04-01 10:11:00,10.30.203.151,224.0.0.251,5353,5353,UDP,267
2025-04-01 10:11:00,10.30.203.151,224.0.0.251,5353,5353,UDP,267
2025-04-01 10:11:00,10.30.203.151,224.0.0.251,5353,5353,UDP,211
2025-04-01 10:11:00,10.30.203.151,224.0.0.251,5353,5353,UDP,211
2025-04-01 10:11:00,10.30.203.178,224.0.0.251,50117,5353,UDP,81
2025-04-01 10:11:00,10.30.203.178,224.0.0.251,50117,5353,UDP,81
2025-04-01 10:11:00,10.30.202.237,224.0.0.252,59652,5355,UDP,66
2025-04-01 10:11:00,10.30.202.237,224.0.0.252,59652,5355,UDP,66
2025-04-01 10:11:00,0.0.0.0,255.255.255.255,68,67,UDP,330
2025-04-01 10:11:00,0.0.0.0,255.255.255.255,68,67,UDP,330
2025-04-01 10:11:00,10.30.204.126,224.0.0.251,5353,5353,UDP,239
2025-04-01 10:11:00,10.30.204.126,224.0.0.251,5353,5353,UDP,239
2025-04-01 10:11:00,10.30.202.42,224.0.0.251,5353,5353,UDP,99
2025-04-01 10:11:00,10.30.202.42,224.0.0.251,5353,5353,UDP,99
2025-04-01 10:11:00,10.30.200.139,224.0.0.251,5353,5353,UDP,205
2025-04-01 10:11:00,10.30.200.139,224.0.0.251,5353,5353,UDP,205
2025-04-01 10:11:00,10.30.204.72,10.30.207.255,137,137,UDP,92
2025-04-01 10:11:00,10.30.204.72,10.30.207.255,137,137,UDP,92
2025-04-01 10:11:00,10.30.201.223,224.0.0.251,5353,5353,UDP,1474
2025-04-01 10:11:00,10.30.201.223,224.0.0.251,5353,5353,UDP,1474
2025-04-01 10:11:00,10.30.201.223,224.0.0.251,5353,5353,UDP,348
2025-04-01 10:11:00,10.30.201.223,224.0.0.251,5353,5353,UDP,348
2025-04-01 10:11:00,10.30.201.223,224.0.0.251,5353,5353,UDP,83
2025-04-01 10:11:00,10.30.201.223,224.0.0.251,5353,5353,UDP,83
2025-04-01 10:11:00,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:00,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:00,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:00,10.30.205.30,10.30.207.255,57621,57621,UDP,86
2025-04-01 10:11:00,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:00,10.30.205.30,10.30.207.255,57621,57621,UDP,86
2025-04-01 10:11:00,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:00,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:00,10.30.202.237,224.0.0.252,58457,5355,UDP,60
2025-04-01 10:11:00,10.30.202.237,224.0.0.252,58457,5355,UDP,60
2025-04-01 10:11:00,10.30.202.237,224.0.0.252,63177,5355,UDP,60
2025-04-01 10:11:00,10.30.202.237,224.0.0.252,63177,5355,UDP,60
2025-04-01 10:11:00,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:00,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:00,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:00,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:00,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:00,10.30.202.237,224.0.0.252,52937,5355,UDP,60
2025-04-01 10:11:00,10.30.202.56,10.30.207.255,137,137,UDP,92
2025-04-01 10:11:00,10.30.203.248,239.255.255.250,49912,3702,UDP,698
2025-04-01 10:11:00,0.0.0.0,255.255.255.255,68,67,UDP,352
2025-04-01 10:11:00,10.30.204.126,10.30.207.255,137,137,UDP,110
2025-04-01 10:11:00,10.30.200.125,224.0.0.251,5353,5353,UDP,82
2025-04-01 10:11:00,10.30.200.139,224.0.0.251,5353,5353,UDP,931
2025-04-01 10:11:00,0.0.0.0,255.255.255.255,68,67,UDP,362
2025-04-01 10:11:01,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:01,10.30.202.237,224.0.0.252,52937,5355,UDP,60
2025-04-01 10:11:01,10.30.202.56,10.30.207.255,137,137,UDP,92
2025-04-01 10:11:01,10.30.203.248,239.255.255.250,49912,3702,UDP,698
2025-04-01 10:11:01,0.0.0.0,255.255.255.255,68,67,UDP,352
2025-04-01 10:11:01,10.30.204.126,10.30.207.255,137,137,UDP,110
2025-04-01 10:11:01,10.30.200.125,224.0.0.251,5353,5353,UDP,82
2025-04-01 10:11:01,10.30.200.139,224.0.0.251,5353,5353,UDP,931
2025-04-01 10:11:01,10.30.202.128,239.255.255.250,60331,1900,UDP,212
2025-04-01 10:11:01,0.0.0.0,255.255.255.255,68,67,UDP,342
2025-04-01 10:11:01,0.0.0.0,255.255.255.255,68,67,UDP,362
2025-04-01 10:11:01,10.30.202.128,239.255.255.250,60331,1900,UDP,212
2025-04-01 10:11:01,0.0.0.0,255.255.255.255,68,67,UDP,342
2025-04-01 10:11:01,10.30.201.114,10.30.207.255,57621,57621,UDP,82
2025-04-01 10:11:01,10.30.201.114,10.30.207.255,57621,57621,UDP,82
2025-04-01 10:11:01,10.30.201.119,224.0.0.22,0,0,Other,60
2025-04-01 10:11:01,10.30.201.119,224.0.0.22,0,0,Other,60
2025-04-01 10:11:01,10.30.201.119,224.0.0.251,5353,5353,UDP,100
2025-04-01 10:11:01,10.30.201.119,224.0.0.251,5353,5353,UDP,100
2025-04-01 10:11:01,10.30.201.114,10.30.207.255,57621,57621,UDP,82
2025-04-01 10:11:01,10.30.201.114,10.30.207.255,57621,57621,UDP,82
2025-04-01 10:11:01,10.30.202.30,224.0.0.251,5353,5353,UDP,434
2025-04-01 10:11:01,10.30.202.30,224.0.0.251,5353,5353,UDP,434
2025-04-01 10:11:01,10.30.202.154,224.0.0.251,5353,5353,UDP,457
2025-04-01 10:11:01,10.30.202.154,224.0.0.251,5353,5353,UDP,457
2025-04-01 10:11:01,10.30.202.237,224.0.0.252,63177,5355,UDP,60
2025-04-01 10:11:01,10.30.202.237,224.0.0.252,58457,5355,UDP,60
2025-04-01 10:11:01,10.30.202.237,224.0.0.252,63177,5355,UDP,60
2025-04-01 10:11:01,10.30.202.237,224.0.0.252,58457,5355,UDP,60
2025-04-01 10:11:01,10.30.204.126,224.0.0.251,5353,5353,UDP,959
2025-04-01 10:11:01,10.30.204.126,224.0.0.251,5353,5353,UDP,959
2025-04-01 10:11:01,10.30.202.237,224.0.0.252,56479,5355,UDP,60
2025-04-01 10:11:01,10.30.202.237,224.0.0.252,52937,5355,UDP,60
2025-04-01 10:11:01,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:01,10.30.202.237,224.0.0.252,56479,5355,UDP,60
2025-04-01 10:11:01,10.30.202.237,224.0.0.252,52937,5355,UDP,60
2025-04-01 10:11:01,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:01,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:01,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:01,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:01,10.30.202.237,224.0.0.252,50307,5355,UDP,66
2025-04-01 10:11:01,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:01,10.30.202.237,224.0.0.252,50307,5355,UDP,66
2025-04-01 10:11:01,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:01,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:01,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:01,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:01,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:01,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:01,10.30.202.237,224.0.0.252,56012,5355,UDP,66
2025-04-01 10:11:01,10.30.203.168,239.255.255.250,55611,1900,UDP,213
2025-04-01 10:11:01,10.30.202.237,224.0.0.252,56012,5355,UDP,66
2025-04-01 10:11:01,10.30.203.168,239.255.255.250,55611,1900,UDP,213
2025-04-01 10:11:01,10.30.204.72,10.30.207.255,137,137,UDP,92
2025-04-01 10:11:01,10.30.204.72,10.30.207.255,137,137,UDP,92
2025-04-01 10:11:01,10.30.204.126,10.30.207.255,137,137,UDP,110
2025-04-01 10:11:01,10.30.204.126,10.30.207.255,137,137,UDP,110
2025-04-01 10:11:01,10.30.202.96,224.0.0.251,5353,5353,UDP,91
2025-04-01 10:11:01,10.30.202.96,224.0.0.251,5353,5353,UDP,91
2025-04-01 10:11:01,10.30.202.134,224.0.0.251,5353,5353,UDP,85
2025-04-01 10:11:01,10.30.202.134,224.0.0.251,5353,5353,UDP,85
2025-04-01 10:11:01,10.30.203.183,224.0.0.251,5353,5353,UDP,472
2025-04-01 10:11:01,10.30.203.183,224.0.0.251,5353,5353,UDP,472
2025-04-01 10:11:01,10.30.203.178,224.0.0.251,50117,5353,UDP,81
2025-04-01 10:11:01,10.30.203.178,224.0.0.251,50117,5353,UDP,81
2025-04-01 10:11:01,10.30.202.56,10.30.207.255,137,137,UDP,92
2025-04-01 10:11:01,10.30.202.56,10.30.207.255,137,137,UDP,92
2025-04-01 10:11:01,10.30.204.79,224.0.0.251,5353,5353,UDP,156
2025-04-01 10:11:01,10.30.204.79,224.0.0.251,5353,5353,UDP,156
2025-04-01 10:11:01,10.30.204.22,224.0.0.251,5353,5353,UDP,240
2025-04-01 10:11:01,10.30.204.22,224.0.0.251,5353,5353,UDP,240
2025-04-01 10:11:01,10.30.202.251,224.0.0.22,0,0,Other,60
2025-04-01 10:11:01,10.30.202.251,224.0.0.22,0,0,Other,60
2025-04-01 10:11:01,10.30.202.237,224.0.0.252,50307,5355,UDP,66
2025-04-01 10:11:01,10.30.202.237,224.0.0.252,50307,5355,UDP,66
2025-04-01 10:11:01,0.0.0.0,255.255.255.255,68,67,UDP,346
2025-04-01 10:11:01,0.0.0.0,255.255.255.255,68,67,UDP,346
2025-04-01 10:11:01,10.30.200.218,224.0.0.251,5353,5353,UDP,1474
2025-04-01 10:11:01,10.30.200.218,224.0.0.251,5353,5353,UDP,420
2025-04-01 10:11:01,10.30.200.218,224.0.0.251,5353,5353,UDP,1474
2025-04-01 10:11:01,10.30.200.218,224.0.0.251,5353,5353,UDP,420
2025-04-01 10:11:01,10.30.202.251,224.0.0.22,0,0,Other,60
2025-04-01 10:11:01,10.30.200.218,224.0.0.251,5353,5353,UDP,108
2025-04-01 10:11:01,10.30.202.251,224.0.0.252,62892,5355,UDP,66
2025-04-01 10:11:01,10.30.203.89,224.0.0.251,5353,5353,UDP,86
2025-04-01 10:11:01,10.30.201.119,224.0.0.251,5353,5353,UDP,1491
2025-04-01 10:11:01,10.30.201.119,224.0.0.251,5353,5353,UDP,366
2025-04-01 10:11:01,10.30.202.251,224.0.0.22,0,0,Other,60
2025-04-01 10:11:01,10.30.200.218,224.0.0.251,5353,5353,UDP,108
2025-04-01 10:11:01,10.30.202.251,224.0.0.252,62892,5355,UDP,66
2025-04-01 10:11:01,10.30.203.89,224.0.0.251,5353,5353,UDP,86
2025-04-01 10:11:01,10.30.201.119,224.0.0.251,5353,5353,UDP,108
2025-04-01 10:11:01,10.30.202.237,224.0.0.252,56012,5355,UDP,66
2025-04-01 10:11:01,10.30.203.178,224.0.0.251,50117,5353,UDP,148
2025-04-01 10:11:01,10.30.203.178,224.0.0.251,50117,5353,UDP,94
2025-04-01 10:11:01,10.30.203.178,224.0.0.251,50117,5353,UDP,102
2025-04-01 10:11:01,10.30.203.178,224.0.0.251,50117,5353,UDP,94
2025-04-01 10:11:01,10.30.203.178,224.0.0.251,50117,5353,UDP,102
2025-04-01 10:11:01,10.30.204.126,224.0.0.251,5353,5353,UDP,118
2025-04-01 10:11:01,10.30.200.134,224.0.0.251,5353,5353,UDP,138
2025-04-01 10:11:01,10.30.201.119,224.0.0.251,5353,5353,UDP,1491
2025-04-01 10:11:01,10.30.201.119,224.0.0.251,5353,5353,UDP,366
2025-04-01 10:11:01,10.30.201.119,224.0.0.251,5353,5353,UDP,108
2025-04-01 10:11:01,10.30.202.237,224.0.0.252,56012,5355,UDP,66
2025-04-01 10:11:01,10.30.203.178,224.0.0.251,50117,5353,UDP,148
2025-04-01 10:11:01,10.30.203.178,224.0.0.251,50117,5353,UDP,94
2025-04-01 10:11:01,10.30.203.178,224.0.0.251,50117,5353,UDP,102
2025-04-01 10:11:01,10.30.203.178,224.0.0.251,50117,5353,UDP,94
2025-04-01 10:11:01,10.30.203.178,224.0.0.251,50117,5353,UDP,102
2025-04-01 10:11:01,10.30.204.126,224.0.0.251,5353,5353,UDP,118
2025-04-01 10:11:01,10.30.200.134,224.0.0.251,5353,5353,UDP,138
2025-04-01 10:11:01,10.30.202.208,224.0.0.251,5353,5353,UDP,100
2025-04-01 10:11:01,10.30.202.208,224.0.0.251,5353,5353,UDP,100
2025-04-01 10:11:01,10.30.204.79,224.0.0.252,61132,5355,UDP,75
2025-04-01 10:11:01,10.30.204.79,224.0.0.252,61132,5355,UDP,75
2025-04-01 10:11:01,10.30.204.79,224.0.0.251,5353,5353,UDP,81
2025-04-01 10:11:01,10.30.204.79,224.0.0.251,5353,5353,UDP,81
2025-04-01 10:11:01,10.30.204.79,224.0.0.22,0,0,Other,60
2025-04-01 10:11:01,10.30.204.79,224.0.0.22,0,0,Other,60
2025-04-01 10:11:01,10.30.204.79,224.0.0.251,5353,5353,UDP,81
2025-04-01 10:11:01,10.30.204.79,224.0.0.251,5353,5353,UDP,81
2025-04-01 10:11:01,10.30.204.79,224.0.0.251,5353,5353,UDP,91
2025-04-01 10:11:01,10.30.204.79,224.0.0.251,5353,5353,UDP,91
2025-04-01 10:11:01,10.30.204.79,224.0.0.22,0,0,Other,60
2025-04-01 10:11:01,10.30.204.79,224.0.0.22,0,0,Other,60
2025-04-01 10:11:01,10.30.204.79,224.0.0.251,5353,5353,UDP,81
2025-04-01 10:11:01,10.30.204.79,224.0.0.251,5353,5353,UDP,81
2025-04-01 10:11:01,10.30.204.79,224.0.0.22,0,0,Other,60
2025-04-01 10:11:01,10.30.204.79,224.0.0.22,0,0,Other,60
2025-04-01 10:11:01,10.30.204.79,224.0.0.251,5353,5353,UDP,91
2025-04-01 10:11:01,10.30.204.79,224.0.0.251,5353,5353,UDP,91
2025-04-01 10:11:01,10.30.204.79,224.0.0.22,0,0,Other,60
2025-04-01 10:11:01,10.30.204.79,224.0.0.22,0,0,Other,60
2025-04-01 10:11:01,10.30.204.79,224.0.0.252,62577,5355,UDP,75
2025-04-01 10:11:01,10.30.204.79,224.0.0.252,62577,5355,UDP,75
2025-04-01 10:11:01,10.30.204.79,224.0.0.251,5353,5353,UDP,81
2025-04-01 10:11:01,10.30.204.79,224.0.0.251,5353,5353,UDP,81
2025-04-01 10:11:01,10.30.204.79,224.0.0.251,5353,5353,UDP,91
2025-04-01 10:11:01,10.30.204.79,224.0.0.251,5353,5353,UDP,91
2025-04-01 10:11:02,10.30.202.251,224.0.0.22,0,0,Other,70
2025-04-01 10:11:02,10.30.202.251,224.0.0.22,0,0,Other,70
2025-04-01 10:11:02,10.30.203.178,224.0.0.251,50117,5353,UDP,81
2025-04-01 10:11:02,10.30.203.178,224.0.0.251,50117,5353,UDP,81
2025-04-01 10:11:02,10.30.203.178,224.0.0.251,50117,5353,UDP,81
2025-04-01 10:11:02,10.30.203.178,224.0.0.251,50117,5353,UDP,81
2025-04-01 10:11:02,10.30.203.239,10.30.207.255,17500,17500,UDP,176
2025-04-01 10:11:02,10.30.203.178,224.0.0.251,50117,5353,UDP,81
2025-04-01 10:11:02,10.30.203.178,224.0.0.251,50117,5353,UDP,81
2025-04-01 10:11:02,10.30.203.239,10.30.207.255,17500,17500,UDP,176
2025-04-01 10:11:02,10.30.202.251,224.0.0.252,62892,5355,UDP,66
2025-04-01 10:11:02,10.30.202.251,224.0.0.252,62892,5355,UDP,66
2025-04-01 10:11:02,10.30.204.72,224.0.0.251,5353,5353,UDP,81
2025-04-01 10:11:02,10.30.204.72,224.0.0.252,49664,5355,UDP,75
2025-04-01 10:11:02,10.30.204.72,224.0.0.251,5353,5353,UDP,81
2025-04-01 10:11:02,10.30.204.72,224.0.0.252,49664,5355,UDP,75
2025-04-01 10:11:02,10.30.202.96,224.0.0.251,5353,5353,UDP,91
2025-04-01 10:11:02,10.30.202.96,224.0.0.251,5353,5353,UDP,91
2025-04-01 10:11:02,10.30.203.178,224.0.0.251,50117,5353,UDP,81
2025-04-01 10:11:02,10.30.203.178,224.0.0.251,50117,5353,UDP,81
2025-04-01 10:11:02,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:02,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:02,10.30.204.14,10.30.207.255,137,137,UDP,92
2025-04-01 10:11:02,10.30.204.14,10.30.207.255,137,137,UDP,92
2025-04-01 10:11:02,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:02,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:02,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:02,10.30.204.79,224.0.0.22,0,0,Other,60
2025-04-01 10:11:02,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:02,10.30.204.79,224.0.0.22,0,0,Other,60
2025-04-01 10:11:02,10.30.203.168,239.255.255.250,55611,1900,UDP,213
2025-04-01 10:11:02,10.30.203.168,239.255.255.250,55611,1900,UDP,213
2025-04-01 10:11:02,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:02,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:02,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:02,10.30.202.56,10.30.207.255,137,137,UDP,92
2025-04-01 10:11:02,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:02,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:02,10.30.202.56,10.30.207.255,137,137,UDP,92
2025-04-01 10:11:02,10.30.202.237,224.0.0.252,61825,5355,UDP,60
2025-04-01 10:11:02,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:02,10.30.202.237,224.0.0.252,52414,5355,UDP,60
2025-04-01 10:11:02,10.30.200.1,224.0.0.9,520,520,UDP,546
2025-04-01 10:11:02,10.30.202.237,224.0.0.252,61825,5355,UDP,60
2025-04-01 10:11:02,10.30.200.1,224.0.0.9,520,520,UDP,546
2025-04-01 10:11:02,10.30.200.1,224.0.0.9,520,520,UDP,426
2025-04-01 10:11:02,10.30.202.237,224.0.0.252,64242,5355,UDP,60
2025-04-01 10:11:02,10.30.202.237,224.0.0.252,52414,5355,UDP,60
2025-04-01 10:11:02,10.30.202.237,224.0.0.252,49727,5355,UDP,60
2025-04-01 10:11:02,10.30.204.126,10.30.207.255,137,137,UDP,110
2025-04-01 10:11:02,10.30.200.1,224.0.0.9,520,520,UDP,546
2025-04-01 10:11:02,10.30.200.1,224.0.0.9,520,520,UDP,546
2025-04-01 10:11:02,10.30.200.1,224.0.0.9,520,520,UDP,426
2025-04-01 10:11:02,10.30.202.237,224.0.0.252,64242,5355,UDP,60
2025-04-01 10:11:02,10.30.202.237,224.0.0.252,49727,5355,UDP,60
2025-04-01 10:11:02,10.30.204.126,10.30.207.255,137,137,UDP,110
2025-04-01 10:11:02,10.30.205.215,224.0.0.251,5353,5353,UDP,484
2025-04-01 10:11:02,0.0.0.0,255.255.255.255,68,67,UDP,330
2025-04-01 10:11:02,10.30.203.178,224.0.0.251,50117,5353,UDP,86
2025-04-01 10:11:02,10.30.204.85,224.0.0.251,5353,5353,UDP,117
2025-04-01 10:11:02,10.30.202.134,224.0.0.251,5353,5353,UDP,85
2025-04-01 10:11:02,10.30.205.215,224.0.0.251,5353,5353,UDP,484
2025-04-01 10:11:02,10.30.202.251,224.0.0.22,0,0,Other,62
2025-04-01 10:11:02,10.30.203.108,224.0.0.251,5353,5353,UDP,103
2025-04-01 10:11:02,0.0.0.0,255.255.255.255,68,67,UDP,330
2025-04-01 10:11:02,10.30.203.178,224.0.0.251,50117,5353,UDP,86
2025-04-01 10:11:02,10.30.204.85,224.0.0.251,5353,5353,UDP,117
2025-04-01 10:11:02,10.30.202.134,224.0.0.251,5353,5353,UDP,85
2025-04-01 10:11:02,10.30.202.251,224.0.0.22,0,0,Other,62
2025-04-01 10:11:02,10.30.203.108,224.0.0.251,5353,5353,UDP,103
2025-04-01 10:11:02,10.30.203.159,224.0.0.251,5353,5353,UDP,87
2025-04-01 10:11:02,10.30.203.159,224.0.0.251,5353,5353,UDP,87
2025-04-01 10:11:02,10.30.202.251,224.0.0.22,0,0,Other,60
2025-04-01 10:11:02,10.30.202.251,224.0.0.22,0,0,Other,60
2025-04-01 10:11:02,10.30.202.251,224.0.0.22,0,0,Other,60
2025-04-01 10:11:02,10.30.202.251,224.0.0.22,0,0,Other,60
2025-04-01 10:11:02,10.30.202.251,224.0.0.252,63057,5355,UDP,66
2025-04-01 10:11:02,10.30.202.251,224.0.0.252,63057,5355,UDP,66
2025-04-01 10:11:02,10.30.204.72,10.30.207.255,137,137,UDP,92
2025-04-01 10:11:02,10.30.204.72,224.0.0.252,49664,5355,UDP,75
2025-04-01 10:11:02,10.30.204.72,10.30.207.255,137,137,UDP,92
2025-04-01 10:11:02,10.30.204.72,224.0.0.252,49664,5355,UDP,75
2025-04-01 10:11:02,10.30.200.255,224.0.0.251,5353,5353,UDP,101
2025-04-01 10:11:02,10.30.200.255,224.0.0.251,5353,5353,UDP,101
2025-04-01 10:11:02,10.30.202.237,224.0.0.252,61825,5355,UDP,60
2025-04-01 10:11:02,10.30.202.237,224.0.0.252,61825,5355,UDP,60
2025-04-01 10:11:02,10.30.202.237,224.0.0.252,52414,5355,UDP,60
2025-04-01 10:11:02,10.30.202.237,224.0.0.252,52414,5355,UDP,60
2025-04-01 10:11:02,10.30.202.237,224.0.0.252,49727,5355,UDP,60
2025-04-01 10:11:02,10.30.202.237,224.0.0.252,64242,5355,UDP,60
2025-04-01 10:11:02,10.30.202.237,224.0.0.252,49727,5355,UDP,60
2025-04-01 10:11:02,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:02,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:02,10.30.202.237,224.0.0.252,64242,5355,UDP,60
2025-04-01 10:11:02,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:02,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:02,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:02,10.30.202.237,224.0.0.252,53145,5355,UDP,66
2025-04-01 10:11:02,10.30.202.237,224.0.0.251,5353,5353,UDP,72
2025-04-01 10:11:02,10.30.201.119,224.0.0.22,0,0,Other,60
2025-04-01 10:11:02,10.30.204.188,239.255.255.250,1900,1900,UDP,534
2025-04-01 10:11:02,10.30.202.237,224.0.0.252,53145,5355,UDP,66
2025-04-01 10:11:02,10.30.201.119,224.0.0.22,0,0,Other,60
